id,condition,time,Delta,Theta,Alpha,Beta,Gamma,Sum
13,easy,134,21533.0,78917.0,19722.0,23941.0,7111.0,40
13,easy,135,513737.0,13787.0,50420.0,23451.0,6840.0,40
13,easy,136,185088.0,14799.0,7232.0,5757.0,2220.0,40
13,easy,137,124258.0,66199.0,23956.0,18960.0,14022.0,40
13,easy,138,229946.0,47943.0,22777.0,7219.0,2124.0,40
13,easy,139,43308.0,94815.0,48433.0,35057.0,11052.0,40
13,easy,140,136739.0,14417.0,5063.0,4209.0,718.0,40
13,easy,141,172702.0,126502.0,15131.0,8530.0,2402.0,40
13,easy,142,67899.0,11049.0,3325.0,1907.0,324.0,40
13,easy,143,115676.0,29846.0,33719.0,5677.0,2559.0,40
13,easy,144,65042.0,64369.0,60165.0,18204.0,7557.0,40
13,easy,145,385861.0,76632.0,34127.0,33620.0,4642.0,40
13,easy,146,185519.0,79781.0,64304.0,36447.0,6345.0,40
13,easy,147,59254.0,39499.0,12107.0,14421.0,5832.0,40
13,easy,148,49286.0,20045.0,47828.0,38978.0,9756.0,40
13,easy,149,213626.0,29297.0,8980.0,6223.0,1832.0,40
13,easy,150,772547.0,69502.0,5776.0,6076.0,3151.0,40
13,easy,151,696531.0,60289.0,26437.0,16051.0,3147.0,40
13,easy,152,145244.0,47583.0,31590.0,6308.0,1645.0,40
13,easy,153,1050790.0,205409.0,45970.0,46160.0,7231.0,40
13,easy,154,280648.0,151623.0,78985.0,37273.0,7126.0,40
13,easy,155,190175.0,9132.0,837.0,1459.0,474.0,40
13,easy,156,350269.0,19374.0,10078.0,3494.0,1041.0,40
13,easy,157,15792.0,11396.0,8522.0,20424.0,8914.0,40
13,easy,158,25774.0,34479.0,30754.0,33048.0,5008.0,40
13,easy,159,234860.0,6725.0,3159.0,2869.0,940.0,40
13,easy,160,117631.0,99643.0,76884.0,55824.0,9950.0,40
13,easy,161,1359764.0,64263.0,79223.0,73298.0,8078.0,40
13,easy,162,288851.0,76776.0,62545.0,25426.0,7975.0,40
13,easy,163,90614.0,47034.0,8529.0,8677.0,1400.0,40
13,easy,164,7161.0,6625.0,15537.0,24429.0,4482.0,40
13,easy,165,101208.0,22470.0,35722.0,30955.0,7023.0,40
13,easy,166,82779.0,32752.0,3581.0,3704.0,627.0,40
13,easy,167,203011.0,4959.0,6702.0,2041.0,512.0,40
13,easy,168,93607.0,8375.0,8257.0,1616.0,772.0,40
13,easy,169,111425.0,30726.0,5399.0,5603.0,1660.0,40
13,easy,170,39749.0,73330.0,2135.0,2574.0,850.0,40
13,easy,171,589892.0,280341.0,50510.0,28195.0,7285.0,40
13,easy,172,133913.0,24747.0,4796.0,1808.0,427.0,40
13,easy,173,369914.0,17919.0,11910.0,12726.0,2091.0,40
13,easy,174,249940.0,38581.0,12290.0,3169.0,3932.0,40
13,easy,175,296618.0,20938.0,21784.0,8026.0,1835.0,40
13,easy,176,323752.0,109062.0,40613.0,59497.0,14964.0,40
13,easy,177,120746.0,10343.0,1710.0,1665.0,1513.0,40
13,easy,178,119705.0,44436.0,11635.0,4437.0,2123.0,40
13,easy,179,21430.0,12304.0,16797.0,19317.0,5952.0,40
13,easy,180,52069.0,71207.0,40923.0,6383.0,2021.0,40
13,easy,181,197831.0,33018.0,36957.0,27529.0,8166.0,40
13,easy,182,49812.0,100276.0,28986.0,20757.0,3498.0,40
13,easy,183,252900.0,49741.0,13756.0,12682.0,2198.0,40
13,easy,184,314509.0,191949.0,46260.0,34253.0,6556.0,40
13,easy,185,114035.0,49725.0,18607.0,15964.0,6312.0,40
13,easy,186,1203997.0,94078.0,32856.0,16097.0,2864.0,40
13,easy,187,140836.0,103461.0,23945.0,9456.0,1947.0,40
13,easy,188,233963.0,50562.0,5599.0,4066.0,1524.0,40
13,easy,189,93954.0,73597.0,7702.0,4893.0,2852.0,40
13,easy,190,524512.0,59834.0,15499.0,17609.0,1742.0,40
13,easy,191,16107.0,9457.0,8149.0,10606.0,7197.0,40
13,easy,192,619283.0,120388.0,120400.0,59119.0,9163.0,40
13,easy,193,3991.0,95269.0,23747.0,12890.0,8731.0,40
13,easy,194,266368.0,141012.0,44730.0,22281.0,17678.0,40
13,easy,195,18765.0,7993.0,6964.0,11193.0,9127.0,40
13,easy,196,45436.0,22030.0,5424.0,4489.0,1386.0,40
13,easy,197,136885.0,2859.0,3392.0,2331.0,430.0,40
13,easy,198,63569.0,32624.0,9777.0,1541.0,1023.0,40
13,easy,199,906208.0,47599.0,23831.0,17076.0,4517.0,40
13,easy,200,61468.0,15951.0,3376.0,1947.0,401.0,40
13,easy,201,530024.0,86301.0,7848.0,8027.0,3786.0,40
13,easy,202,55807.0,13881.0,4445.0,4556.0,4018.0,40
13,easy,203,3043.0,109194.0,13079.0,8095.0,7272.0,40
13,easy,204,88182.0,98865.0,37406.0,10751.0,1251.0,40
13,easy,205,611132.0,64582.0,25340.0,14847.0,3020.0,40
13,easy,206,221819.0,37453.0,2547.0,4231.0,1996.0,40
13,easy,207,28595.0,36273.0,11827.0,15780.0,9454.0,40
13,easy,208,1398593.0,511099.0,89534.0,85601.0,12666.0,40
13,easy,209,883586.0,483148.0,97670.0,71749.0,14082.0,40
13,easy,210,1179827.0,210515.0,73554.0,68400.0,10868.0,40
13,easy,211,165908.0,12396.0,19572.0,15393.0,1403.0,40
13,easy,212,562586.0,258304.0,25501.0,24457.0,2868.0,40
13,easy,213,340468.0,22328.0,10740.0,12326.0,1820.0,40
13,easy,214,637090.0,10546.0,3347.0,1205.0,431.0,40
13,easy,215,78951.0,49941.0,15637.0,8792.0,2393.0,40
13,easy,216,76872.0,122909.0,53634.0,54741.0,15234.0,40
13,easy,217,43037.0,14557.0,7435.0,2275.0,475.0,40
13,easy,218,50403.0,7191.0,11705.0,20073.0,2612.0,40
13,easy,219,299158.0,2669.0,2136.0,4323.0,3370.0,40
13,easy,220,1176863.0,82886.0,146477.0,25076.0,6222.0,40
13,easy,221,110314.0,25922.0,2683.0,3658.0,561.0,40
13,easy,222,73076.0,12080.0,6021.0,2026.0,340.0,40
13,easy,223,75325.0,2393.0,4455.0,3252.0,559.0,40
13,easy,224,78705.0,88124.0,13736.0,6687.0,753.0,40
13,easy,225,34153.0,40849.0,26250.0,23618.0,5862.0,40
13,easy,226,20318.0,19693.0,21258.0,10216.0,2789.0,40
13,easy,227,7294.0,27813.0,25475.0,20796.0,7019.0,40
13,easy,228,219637.0,22958.0,3953.0,8148.0,1841.0,40
13,easy,229,324095.0,47577.0,18729.0,8514.0,1379.0,40
13,easy,230,170324.0,136368.0,69843.0,17248.0,9936.0,40
13,easy,231,9320.0,22402.0,3015.0,7872.0,4781.0,40
13,easy,232,179601.0,71474.0,20790.0,6728.0,927.0,40
13,easy,233,62641.0,40981.0,10680.0,7273.0,1187.0,40
13,easy,234,62008.0,44364.0,17171.0,20828.0,6645.0,40
13,easy,235,216655.0,111891.0,97763.0,21831.0,8981.0,40
13,easy,236,1585536.0,135723.0,38625.0,48503.0,14941.0,40
13,easy,237,72722.0,51375.0,41374.0,27921.0,7139.0,40
13,easy,238,923219.0,154718.0,86750.0,78732.0,10011.0,40
13,easy,239,592430.0,49235.0,7637.0,3646.0,444.0,40
13,easy,240,484462.0,8183.0,3804.0,3215.0,474.0,40
13,flow,1,436246.0,77300.0,10962.0,8560.0,2905.0,40
13,flow,2,18163.0,18639.0,4815.0,2562.0,739.0,40
13,flow,3,312513.0,136734.0,68660.0,86702.0,12535.0,40
13,flow,4,211578.0,104876.0,22906.0,6828.0,2364.0,40
13,flow,5,149180.0,32019.0,8855.0,4279.0,863.0,40
13,flow,6,253465.0,31417.0,7149.0,3877.0,796.0,40
13,flow,7,131883.0,42740.0,12886.0,5473.0,4728.0,40
13,flow,8,134493.0,123900.0,110576.0,38447.0,8502.0,40
13,flow,9,338266.0,102403.0,56711.0,24234.0,18012.0,40
13,flow,10,20558.0,53904.0,26058.0,35190.0,10374.0,40
13,flow,11,401602.0,74563.0,39322.0,33154.0,5162.0,40
13,flow,12,416576.0,156620.0,81861.0,94207.0,14705.0,40
13,flow,13,1511523.0,290813.0,161749.0,46104.0,11351.0,40
13,flow,14,309319.0,173609.0,20601.0,21756.0,2353.0,40
13,flow,15,26021.0,12371.0,16932.0,24053.0,7204.0,40
13,flow,16,184388.0,163039.0,94806.0,15165.0,12444.0,40
13,flow,17,102441.0,13935.0,2331.0,2596.0,733.0,40
13,flow,18,155000.0,57590.0,18368.0,8072.0,2469.0,40
13,flow,19,32016.0,26325.0,8618.0,5679.0,2798.0,40
13,flow,20,159881.0,169749.0,70413.0,52563.0,13929.0,40
13,flow,21,620430.0,244601.0,41253.0,38997.0,10255.0,40
13,flow,22,148294.0,38555.0,29502.0,16668.0,2446.0,40
13,flow,23,764603.0,41883.0,9328.0,11976.0,1622.0,40
13,flow,24,345523.0,74878.0,11675.0,4601.0,1100.0,40
13,flow,25,209010.0,79201.0,159363.0,28268.0,8633.0,40
13,flow,26,106786.0,86362.0,143607.0,44953.0,8230.0,40
13,flow,27,429838.0,37030.0,23341.0,15049.0,1981.0,40
13,flow,28,352437.0,51573.0,60548.0,37758.0,12325.0,40
13,flow,29,605784.0,302290.0,142692.0,61513.0,10698.0,40
13,flow,30,1352332.0,80139.0,46268.0,56266.0,5287.0,40
13,flow,31,478477.0,110552.0,33479.0,50071.0,6537.0,40
13,flow,32,113448.0,36590.0,154645.0,52447.0,6109.0,40
13,flow,33,492272.0,278925.0,117769.0,94935.0,10281.0,40
13,flow,34,229568.0,25152.0,4119.0,11625.0,2286.0,40
13,flow,35,243393.0,12134.0,3299.0,3141.0,604.0,40
13,flow,36,722932.0,335901.0,60697.0,35137.0,7513.0,40
13,flow,37,386225.0,119262.0,44887.0,48414.0,12610.0,40
13,flow,38,100721.0,29164.0,18953.0,6145.0,1235.0,40
13,flow,39,140630.0,161744.0,57132.0,71764.0,16751.0,40
13,flow,40,239548.0,21348.0,6832.0,3598.0,682.0,40
13,flow,41,77262.0,8051.0,2462.0,1622.0,784.0,40
13,flow,42,206943.0,50897.0,12603.0,5935.0,3774.0,40
13,flow,43,79763.0,34258.0,31178.0,25287.0,1863.0,40
13,flow,44,91819.0,39959.0,5249.0,7981.0,1878.0,40
13,flow,45,176156.0,49532.0,6091.0,5535.0,1523.0,40
13,flow,46,122704.0,29408.0,21713.0,10069.0,3964.0,40
13,flow,47,61385.0,5451.0,5286.0,2236.0,355.0,40
13,flow,48,299231.0,115463.0,25277.0,27080.0,11606.0,40
13,flow,49,167731.0,45135.0,21630.0,69533.0,15110.0,40
13,flow,50,663103.0,31497.0,19261.0,6036.0,1577.0,40
13,flow,51,341678.0,79676.0,44234.0,31181.0,12413.0,40
13,flow,52,94025.0,146896.0,16441.0,16582.0,4826.0,40
13,flow,53,135122.0,44184.0,59925.0,24345.0,13843.0,40
13,flow,54,537711.0,55657.0,10772.0,24695.0,16881.0,40
13,flow,55,216031.0,8093.0,2673.0,2900.0,574.0,40
13,flow,56,390338.0,334733.0,242978.0,96173.0,14233.0,40
13,flow,57,220923.0,20343.0,3422.0,6152.0,3133.0,40
13,flow,58,52714.0,214143.0,26813.0,23035.0,13492.0,40
13,flow,59,395277.0,616641.0,55758.0,38712.0,5607.0,40
13,flow,60,351008.0,110289.0,18750.0,11143.0,1823.0,40
13,flow,61,194302.0,363169.0,71717.0,25005.0,4157.0,40
13,flow,62,145411.0,128792.0,37354.0,23180.0,14244.0,40
13,flow,63,268776.0,16813.0,22536.0,8271.0,3175.0,40
13,flow,64,179602.0,71749.0,18792.0,9985.0,1954.0,40
13,flow,65,137002.0,178168.0,72500.0,57072.0,11816.0,40
13,flow,66,1737135.0,375161.0,64274.0,29033.0,13114.0,40
13,flow,67,124658.0,331174.0,176505.0,55045.0,13511.0,40
13,flow,68,127650.0,31243.0,36568.0,12711.0,1442.0,40
13,flow,69,355473.0,15940.0,8285.0,5445.0,1029.0,40
13,flow,70,130992.0,32036.0,18013.0,18982.0,12221.0,40
13,flow,71,23945.0,34837.0,39375.0,23806.0,6346.0,40
13,flow,72,91393.0,15321.0,4878.0,5810.0,1313.0,40
13,flow,73,113669.0,89093.0,8055.0,8220.0,4095.0,40
13,flow,74,168460.0,23412.0,7382.0,5186.0,2217.0,40
13,flow,75,239978.0,11121.0,20635.0,15209.0,1817.0,40
13,flow,76,375963.0,78121.0,13385.0,12512.0,1797.0,40
13,flow,77,426224.0,153800.0,75393.0,29862.0,8146.0,40
13,flow,78,455738.0,86384.0,154529.0,79913.0,5053.0,40
13,flow,79,188265.0,191786.0,138699.0,22147.0,8195.0,40
13,flow,80,190052.0,12381.0,17596.0,7932.0,1101.0,40
13,flow,81,258587.0,6088.0,4420.0,2680.0,380.0,40
13,flow,82,99605.0,41685.0,28031.0,26063.0,6449.0,40
13,flow,83,128969.0,55612.0,62269.0,53637.0,6460.0,40
13,flow,84,92257.0,73963.0,20376.0,13779.0,10326.0,40
13,flow,85,982235.0,110402.0,23079.0,54420.0,11115.0,40
13,flow,86,55123.0,60407.0,23029.0,21863.0,13387.0,40
13,flow,87,214193.0,83880.0,58050.0,30947.0,8210.0,40
13,flow,88,58338.0,76221.0,37441.0,36212.0,6730.0,40
13,flow,89,303802.0,21357.0,6347.0,3970.0,334.0,40
13,flow,90,2033914.0,216042.0,123498.0,43090.0,10570.0,40
13,flow,91,1516515.0,133074.0,67839.0,34949.0,10041.0,40
13,flow,92,114943.0,27845.0,12303.0,4396.0,1361.0,40
13,flow,93,471010.0,226604.0,95613.0,36201.0,10708.0,40
13,flow,94,79652.0,87673.0,12188.0,37745.0,7826.0,40
13,flow,95,292564.0,16811.0,3846.0,5913.0,921.0,40
13,flow,96,2110087.0,178472.0,54414.0,42717.0,15837.0,40
13,flow,97,138044.0,10728.0,4208.0,2862.0,1000.0,40
13,flow,98,91477.0,80020.0,44287.0,7888.0,2125.0,40
13,flow,99,1618122.0,267077.0,93338.0,47406.0,18790.0,40
13,flow,100,43533.0,33350.0,24526.0,7075.0,1792.0,40
13,flow,101,19002.0,180230.0,21173.0,31622.0,7319.0,40
13,flow,102,86579.0,33692.0,9774.0,3325.0,616.0,40
13,flow,103,2936880.0,316700.0,89072.0,51109.0,8958.0,40
13,flow,104,72584.0,19897.0,3661.0,1662.0,478.0,40
13,flow,105,24369.0,56585.0,7990.0,20578.0,10913.0,40
13,flow,106,368241.0,27828.0,28468.0,63105.0,24053.0,40
13,flow,107,643153.0,76889.0,174705.0,47822.0,12309.0,40
13,flow,108,299110.0,99867.0,79227.0,23874.0,12669.0,40
13,flow,109,430956.0,210910.0,93699.0,33934.0,14770.0,40
13,flow,110,242603.0,499056.0,157020.0,17999.0,6185.0,40
13,flow,111,82804.0,26394.0,27148.0,6446.0,2109.0,40
13,flow,112,33387.0,18564.0,23008.0,4959.0,1725.0,40
13,flow,113,40620.0,45595.0,48850.0,23483.0,8189.0,40
13,flow,114,361793.0,61782.0,13528.0,10183.0,2223.0,40
13,flow,115,581596.0,38690.0,34050.0,8724.0,2468.0,40
13,flow,116,104658.0,143662.0,72341.0,66834.0,10332.0,40
13,flow,117,226263.0,25884.0,37612.0,9213.0,2262.0,40
13,flow,118,369168.0,94298.0,84843.0,28047.0,12486.0,40
13,flow,119,10766.0,18126.0,22714.0,18134.0,12401.0,40
13,flow,120,371609.0,81133.0,174619.0,23654.0,9943.0,40
13,flow,121,161035.0,96997.0,32377.0,49867.0,12360.0,40
13,flow,122,88191.0,40711.0,4532.0,3884.0,2069.0,40
13,flow,123,583130.0,112050.0,76425.0,37254.0,9319.0,40
13,flow,124,35330.0,124958.0,25820.0,20059.0,7317.0,40
13,flow,125,231333.0,49026.0,12279.0,10522.0,2054.0,40
13,flow,126,835640.0,58625.0,54825.0,28387.0,1558.0,40
13,flow,127,576556.0,63738.0,16247.0,6566.0,1528.0,40
13,flow,128,204456.0,38465.0,28952.0,9391.0,2662.0,40
13,flow,129,176112.0,125055.0,17204.0,28622.0,12579.0,40
13,flow,130,434171.0,129577.0,92952.0,131399.0,20476.0,40
13,flow,131,198916.0,68391.0,54906.0,71959.0,7963.0,40
13,flow,132,149433.0,102427.0,43215.0,31507.0,6908.0,40
13,flow,133,351487.0,111955.0,15796.0,9069.0,1414.0,40
13,flow,134,447521.0,272636.0,35045.0,27842.0,11214.0,40
13,flow,135,210592.0,17771.0,11752.0,11026.0,1591.0,40
13,flow,136,878863.0,452550.0,55327.0,83763.0,27067.0,40
13,flow,137,509426.0,98295.0,78432.0,63316.0,12971.0,40
13,flow,138,1187600.0,136766.0,32143.0,18808.0,10035.0,40
13,flow,139,614901.0,92812.0,81532.0,41551.0,9667.0,40
13,flow,140,204342.0,63789.0,12438.0,8842.0,5314.0,40
13,flow,141,41980.0,5053.0,5427.0,2529.0,1071.0,40
13,flow,142,185149.0,6476.0,6523.0,5307.0,1635.0,40
13,flow,143,1869831.0,98515.0,125324.0,61187.0,56704.0,40
13,flow,144,328641.0,209159.0,20261.0,16772.0,7696.0,40
13,flow,145,144869.0,57455.0,110012.0,19321.0,10813.0,40
13,flow,146,16365.0,13185.0,7982.0,5563.0,2357.0,40
13,flow,147,145441.0,24465.0,4152.0,9928.0,1445.0,40
13,flow,148,140005.0,35585.0,37531.0,12497.0,3788.0,40
13,flow,149,243006.0,71618.0,37062.0,23547.0,11941.0,40
13,flow,150,119590.0,28141.0,7158.0,4412.0,1070.0,40
13,flow,151,15578.0,22282.0,11525.0,23295.0,6562.0,40
13,flow,152,32269.0,32503.0,7202.0,8990.0,1073.0,40
13,flow,153,444781.0,802831.0,99933.0,43818.0,9244.0,40
13,flow,154,65779.0,68542.0,56314.0,6136.0,1324.0,40
13,flow,155,2185223.0,395457.0,23605.0,40011.0,6299.0,40
13,flow,156,117927.0,178533.0,35836.0,28767.0,10058.0,40
13,flow,157,191259.0,133818.0,23373.0,9457.0,2482.0,40
13,flow,158,1087315.0,26386.0,105239.0,28042.0,5683.0,40
13,flow,159,155972.0,43215.0,43413.0,14237.0,1691.0,40
13,flow,160,224174.0,51462.0,11685.0,5607.0,2015.0,40
13,flow,161,27116.0,41438.0,36178.0,22612.0,6673.0,40
13,flow,162,203511.0,157131.0,54642.0,35109.0,7762.0,40
13,flow,163,87937.0,121938.0,46401.0,29066.0,19076.0,40
13,flow,164,224265.0,22517.0,11805.0,6231.0,1477.0,40
13,flow,165,256385.0,20093.0,32634.0,24347.0,8656.0,40
13,flow,166,36829.0,25223.0,4599.0,5938.0,1601.0,40
13,flow,167,747628.0,71793.0,151624.0,87663.0,14637.0,40
13,flow,168,80758.0,160651.0,27521.0,32424.0,2631.0,40
13,flow,169,619961.0,38047.0,38423.0,36719.0,8216.0,40
13,flow,170,235613.0,29097.0,27429.0,5750.0,1403.0,40
13,flow,171,75599.0,15989.0,5339.0,4091.0,584.0,40
13,flow,172,75691.0,6457.0,1861.0,2150.0,945.0,40
13,flow,173,38339.0,25624.0,31521.0,11155.0,886.0,40
13,flow,174,57904.0,67113.0,27832.0,12022.0,8688.0,40
13,flow,175,985826.0,259533.0,56621.0,73108.0,13536.0,40
13,flow,176,753915.0,37299.0,62944.0,41397.0,6592.0,40
13,flow,177,132529.0,26293.0,2315.0,2058.0,672.0,40
13,flow,178,106467.0,69741.0,19419.0,4077.0,1317.0,40
13,flow,179,285259.0,37339.0,15702.0,34616.0,4251.0,40
13,flow,180,317746.0,45007.0,17895.0,12443.0,3029.0,40
13,flow,181,139813.0,10816.0,5203.0,5269.0,1681.0,40
13,flow,182,121397.0,114596.0,21008.0,8828.0,1965.0,40
13,flow,183,136258.0,39840.0,23976.0,11554.0,3415.0,40
13,flow,184,208885.0,191902.0,72908.0,27246.0,9825.0,40
13,flow,185,573837.0,197030.0,45675.0,52131.0,6551.0,40
13,flow,186,1358207.0,166489.0,65543.0,19145.0,7643.0,40
13,flow,187,167428.0,12018.0,4255.0,5971.0,1380.0,40
13,flow,188,840580.0,139578.0,50066.0,35557.0,6433.0,40
13,flow,189,184128.0,28022.0,43330.0,8792.0,1747.0,40
13,flow,190,161500.0,87353.0,63208.0,41397.0,10698.0,40
13,flow,191,154841.0,68158.0,24169.0,14600.0,2421.0,40
13,flow,192,197626.0,149233.0,81330.0,25832.0,8707.0,40
13,flow,193,95675.0,14026.0,5025.0,1796.0,419.0,40
13,flow,194,421038.0,36522.0,28127.0,7690.0,2657.0,40
13,flow,195,137373.0,17700.0,2278.0,3027.0,489.0,40
13,flow,196,11262.0,23670.0,57183.0,39117.0,13728.0,40
13,flow,197,73558.0,16838.0,11303.0,6976.0,1542.0,40
13,flow,198,80189.0,58632.0,42466.0,19706.0,4371.0,40
13,flow,199,929938.0,112190.0,67625.0,66225.0,6870.0,40
13,flow,200,236328.0,21932.0,25232.0,7365.0,2946.0,40
13,flow,201,633906.0,25407.0,25537.0,12456.0,2145.0,40
13,flow,202,2268262.0,432995.0,72954.0,71064.0,20472.0,40
13,flow,203,115623.0,103140.0,45648.0,30801.0,4794.0,40
13,flow,204,174384.0,324326.0,25642.0,15236.0,1917.0,40
13,flow,205,525925.0,397362.0,53312.0,31539.0,17556.0,40
13,flow,206,184269.0,55040.0,13655.0,15140.0,3536.0,40
13,flow,207,65233.0,9303.0,2967.0,4221.0,787.0,40
13,flow,208,148977.0,21093.0,7914.0,4209.0,1580.0,40
13,flow,209,198373.0,143407.0,20129.0,9499.0,2545.0,40
13,flow,210,749451.0,84034.0,47731.0,29254.0,6070.0,40
13,flow,211,88853.0,39174.0,38322.0,18947.0,8109.0,40
13,flow,212,120107.0,41858.0,36203.0,43716.0,8250.0,40
13,flow,213,620519.0,137661.0,16255.0,24616.0,5886.0,40
13,flow,214,283686.0,32345.0,5061.0,3328.0,4079.0,40
13,flow,215,1265982.0,157736.0,58729.0,51774.0,8830.0,40
13,flow,216,1170763.0,135710.0,26104.0,10724.0,3269.0,40
13,flow,217,170275.0,30605.0,13356.0,3387.0,1381.0,40
13,flow,218,447039.0,72472.0,86440.0,46852.0,6684.0,40
13,flow,219,50572.0,42979.0,49194.0,28327.0,15784.0,40
13,flow,220,1414654.0,95293.0,135329.0,33847.0,17956.0,40
13,flow,221,75035.0,168878.0,110623.0,41341.0,4040.0,40
13,flow,222,1460206.0,255591.0,29241.0,37435.0,8246.0,40
13,flow,223,117250.0,172877.0,21033.0,27182.0,5816.0,40
13,flow,224,1278577.0,41868.0,109842.0,22581.0,7134.0,40
13,flow,225,114839.0,6627.0,5610.0,4279.0,2250.0,40
13,flow,226,10013.0,43477.0,14930.0,24844.0,8088.0,40
13,flow,227,923450.0,121940.0,46629.0,36036.0,7363.0,40
13,flow,228,241210.0,19343.0,24134.0,9093.0,2709.0,40
13,flow,229,77844.0,81089.0,52904.0,23635.0,14365.0,40
13,flow,230,551964.0,513062.0,68563.0,42856.0,11660.0,40
13,flow,231,702979.0,142549.0,224219.0,52507.0,15150.0,40
13,flow,232,764106.0,85923.0,30365.0,22446.0,4258.0,40
13,flow,233,87627.0,13436.0,11916.0,7419.0,1968.0,40
13,flow,234,124166.0,74258.0,13592.0,5245.0,4711.0,40
13,flow,235,164920.0,27539.0,16762.0,10048.0,2022.0,40
13,flow,236,95080.0,28826.0,22887.0,23441.0,6922.0,40
13,flow,237,1195131.0,82848.0,75672.0,38036.0,6591.0,40
13,flow,238,67771.0,71793.0,10597.0,9048.0,3436.0,40
13,flow,239,2130186.0,234547.0,70084.0,55585.0,10616.0,40
13,flow,240,32104.0,46965.0,25576.0,19906.0,6300.0,40
13,hard,1,1182997.0,466923.0,98660.0,86730.0,46373.0,37
13,hard,2,417023.0,272890.0,43242.0,36213.0,14584.0,37
13,hard,3,599190.0,69592.0,40417.0,27373.0,4587.0,37
13,hard,4,269947.0,137855.0,97407.0,33074.0,10168.0,37
13,hard,5,1337896.0,238625.0,14534.0,64557.0,21981.0,37
13,hard,6,77115.0,92738.0,10134.0,14054.0,7211.0,37
13,hard,7,1482708.0,632567.0,108166.0,187100.0,24296.0,37
13,hard,8,140185.0,71147.0,46770.0,50297.0,18449.0,37
13,hard,9,609430.0,138754.0,94997.0,66157.0,16249.0,37
13,hard,10,611665.0,244259.0,229087.0,139276.0,22830.0,37
13,hard,11,793364.0,96538.0,74538.0,32544.0,5544.0,37
13,hard,12,304079.0,72998.0,12257.0,9906.0,2359.0,37
13,hard,13,1452731.0,152105.0,72262.0,40462.0,10569.0,37
13,hard,14,19892.0,14720.0,14091.0,8630.0,6003.0,37
13,hard,15,115629.0,4959.0,5760.0,7857.0,4918.0,37
13,hard,16,112101.0,119723.0,115216.0,34168.0,8378.0,37
13,hard,17,442860.0,203540.0,87099.0,47967.0,8497.0,37
13,hard,18,20875.0,85371.0,12030.0,8791.0,3261.0,37
13,hard,19,257449.0,39119.0,15703.0,6712.0,1579.0,37
13,hard,20,124833.0,24288.0,16957.0,3413.0,2543.0,37
13,hard,21,4535.0,9140.0,18782.0,31296.0,5287.0,37
13,hard,22,31862.0,56364.0,24219.0,32768.0,7635.0,37
13,hard,23,41924.0,11190.0,2299.0,1396.0,601.0,37
13,hard,24,69025.0,23090.0,37654.0,20723.0,9599.0,37
13,hard,25,522316.0,81930.0,128210.0,51890.0,6073.0,37
13,hard,26,548255.0,23870.0,31750.0,9781.0,1948.0,37
13,hard,27,26743.0,15221.0,9858.0,33134.0,10563.0,37
13,hard,28,59134.0,14824.0,9366.0,7845.0,1104.0,37
13,hard,29,296238.0,33898.0,22453.0,13582.0,2200.0,37
13,hard,30,801965.0,221359.0,48451.0,46294.0,16812.0,37
13,hard,31,88092.0,57366.0,20807.0,23155.0,3720.0,37
13,hard,32,224701.0,10337.0,2621.0,7493.0,3551.0,37
13,hard,33,515780.0,26771.0,22609.0,10289.0,1984.0,37
13,hard,34,439675.0,4989.0,9063.0,8096.0,1755.0,37
13,hard,35,22469.0,91744.0,46726.0,25394.0,9726.0,37
13,hard,36,139279.0,34757.0,3178.0,6964.0,1598.0,37
13,hard,37,332807.0,17938.0,15633.0,9448.0,2904.0,37
13,hard,38,113374.0,9933.0,7144.0,3551.0,5486.0,37
13,hard,39,442301.0,108633.0,99559.0,37762.0,6873.0,37
13,hard,40,17465.0,15890.0,37199.0,18471.0,8662.0,37
13,hard,41,147545.0,20398.0,8466.0,13576.0,8555.0,37
13,hard,42,136125.0,10068.0,4736.0,6111.0,3382.0,37
13,hard,43,349170.0,62425.0,20069.0,16571.0,4981.0,37
13,hard,44,269757.0,50614.0,12171.0,4818.0,1753.0,37
13,hard,45,100016.0,4996.0,3915.0,2002.0,844.0,37
13,hard,46,215065.0,122280.0,13800.0,18189.0,7448.0,37
13,hard,47,334697.0,100680.0,35981.0,28293.0,9515.0,37
13,hard,48,363862.0,26089.0,7555.0,11694.0,3347.0,37
13,hard,49,562675.0,112456.0,28108.0,14220.0,3238.0,37
13,hard,50,977977.0,187827.0,251065.0,86471.0,19569.0,37
13,hard,51,52391.0,90559.0,12905.0,14700.0,9616.0,37
13,hard,52,400292.0,24352.0,14471.0,8298.0,1786.0,37
13,hard,53,108271.0,32712.0,26815.0,15633.0,3350.0,37
13,hard,54,633425.0,65856.0,17812.0,6906.0,3486.0,37
13,hard,55,192578.0,59222.0,30854.0,37323.0,27617.0,37
13,hard,56,370253.0,106256.0,99062.0,28812.0,17442.0,37
13,hard,57,58246.0,35534.0,19370.0,17338.0,19548.0,37
13,hard,58,101327.0,18779.0,9804.0,5697.0,3699.0,37
13,hard,59,64916.0,49754.0,13235.0,7164.0,2107.0,37
13,hard,60,313584.0,9871.0,19576.0,13386.0,1235.0,37
13,hard,61,117173.0,55550.0,37399.0,30754.0,4612.0,37
13,hard,62,226735.0,94967.0,72624.0,32716.0,24293.0,37
13,hard,63,461401.0,140778.0,17901.0,25637.0,10765.0,37
13,hard,64,50537.0,135407.0,45209.0,24635.0,9339.0,37
